source,target,x,y,slat,slng,tlat,tlng,label,fre
213,309,58.66387531080386,0.681182435052624,41.910153,-87.68229,41.917805,-87.682437,5,302.0
161,331,39.3738811507575,-35.1925366634404,41.895764746,-87.625908033,41.908537,-87.648627,-1,141.0
38,152,24.48214430708463,-17.718008554778173,41.886020828,-87.630876058,41.932225,-87.658617,-1,11.0
230,311,-17.415591915845965,-19.74110958760522,41.94334,-87.67097,41.968885,-87.684001,-1,91.0
76,425,1.0944476405434653,-54.918028477159424,41.880958,-87.616743,41.787942813,-87.58831517,-1,14.0
71,255,37.42180864627215,35.653860635562545,41.885483308,-87.652304856,41.867888,-87.623041,-1,14.0
2,341,-47.58679615748129,27.70074614550086,41.872638,-87.623979,41.866095,-87.607267,1,1297.0
33,192,48.77621947780614,33.09087263682365,41.877181,-87.627844,41.879255,-87.639904,0,388.0
7,89,50.111509082233404,-1.1950704625995077,41.886349063,-87.617516547,41.875009135,-87.633105819,-1,1.0
129,215,-40.28090067348984,25.486160026809145,41.857556,-87.661535,41.88137,-87.67493,-1,11.0
165,288,15.47241011110551,26.039927182768935,41.95078,-87.659172,41.918084,-87.643749,3,7.0
160,284,-15.593518830759004,-22.352108122066934,41.910535,-87.689556,41.87785,-87.62408,-1,3.0
34,142,-33.12060303197917,-19.23251073405191,41.926755988,-87.634428785,41.894503,-87.617854,-1,55.0
198,491,18.39654051994349,-23.35912560955846,41.881892,-87.648789,41.946635831,-87.694614758,-1,1.0
137,276,-43.163727188687176,31.355875358877462,41.862378,-87.651062,41.91044,-87.6972,-1,1.0
16,288,-26.56794576396679,25.186800097455315,41.910337,-87.670072,41.918084,-87.643749,-1,49.0
324,466,12.206658720799973,-7.548170046004575,41.93132,-87.638742,42.012132277,-87.682912644,-1,2.0
56,176,-8.321728904915904,29.44136157496264,41.888716036,-87.644447853,41.902973,-87.63128,0,77.0
181,257,25.307525085203807,-9.037468458874509,41.890749,-87.63206,41.94911,-87.675112,-1,13.0
303,464,-12.014004325437337,13.586228436569565,41.945512,-87.64598,41.975614805,-87.679459039,-1,14.0
33,128,-9.187692277229756,-34.73975238797518,41.877181,-87.627844,41.895769,-87.67722,-1,9.0
352,428,12.75625350694501,33.17589772922616,41.773517551,-87.577142826,41.780405646,-87.591415989,6,64.0
39,340,41.19570057928425,45.2746443345199,41.879472352,-87.625688606,41.929546,-87.643118,-1,54.0
176,338,4.34380248458124,-19.24683992114256,41.902973,-87.63128,41.857611,-87.619407,-1,3.0
5,69,-5.698793261880421,40.84133870987431,41.874053,-87.627716,41.909396006,-87.677691929,-1,3.0
340,504,-49.40513435611467,-3.8936203376637346,41.929546,-87.643118,41.924632472,-87.689307006,-1,20.0
178,198,7.528838705337213,-9.373874838268517,41.856594,-87.627542,41.881892,-87.648789,0,4.0
87,323,-0.35363917356747593,40.7737269562042,41.92556258,-87.65840426,41.969517,-87.654691,-1,3.0
191,310,-19.639783914128387,-22.022669458976747,41.880884,-87.639525,41.920082,-87.677855,-1,18.0
72,370,14.445796446637674,20.944772878609232,41.860384,-87.625813,41.854184249,-87.619153742,-1,108.0
35,80,49.8063882889276,4.298764559046963,41.892278,-87.612043,41.88042,-87.655599,-1,45.0
90,164,31.567286722476855,22.724053846688587,41.8810317,-87.62408432,41.885837,-87.6355,-1,161.0
457,603,57.19634642316684,10.560062406352333,41.99089375,-87.669583398,42.050491,-87.677821,4,4.0
75,259,-28.322669009242464,-23.40809644066716,41.878412,-87.641052,41.918121,-87.696972,-1,7.0
352,400,0.381375949281262,39.1312331888549,41.773517551,-87.577142826,41.765719037,-87.604959713,6,3.0
33,186,-2.5780992398017886,23.34847899003779,41.877181,-87.627844,41.891795,-87.658751,0,6.0
29,339,2.5590110227633716,38.96760785953549,41.90068,-87.6626,41.838198,-87.645143,-1,1.0
112,366,-26.79837356208108,29.142987401632592,41.883668,-87.64867,41.84163254,-87.657434953,-1,1.0
182,212,-38.11863439572993,34.17165459272566,41.903222,-87.634324,41.892154,-87.636928,0,597.0
87,196,31.776627221225613,-23.263142877237073,41.92556258,-87.65840426,41.890573,-87.622072,-1,3.0
176,331,-23.22329022369131,28.999518501835862,41.902973,-87.63128,41.908537,-87.648627,-1,366.0
49,119,28.61162447415066,-25.260538782190533,41.881319815,-87.629520919,41.88541,-87.66732,-1,25.0
242,509,18.040689513214264,7.339015421092051,41.967094,-87.679028,41.909769302,-87.705280487,-1,1.0
100,307,-34.13461447988485,-16.8360967608529,41.888243,-87.63639,41.920771,-87.663712,-1,60.0
43,207,12.70812835607718,-16.077950633333472,41.883892766,-87.624649141,41.84358,-87.645368,-1,7.0
170,182,17.673036377060495,24.677370503021265,41.85795,-87.640826,41.903222,-87.634324,-1,1.0
128,434,-37.1725182370418,-12.19823312728716,41.895769,-87.67722,41.866501483,-87.68469707,-1,33.0
172,249,28.985498516384514,1.0247012727565758e-05,41.902308701,-87.627690528,41.963982,-87.638181,-1,47.0
7,145,10.036368583847851,-31.02276514633767,41.886349063,-87.617516547,41.898586651,-87.621915226,-1,82.0
115,300,30.84434121793246,-14.31273956864039,41.936266,-87.652662,41.937725,-87.644095,3,1378.0
38,38,17.044806674619107,-46.807316026255116,41.886020828,-87.630876058,41.886020828,-87.630876058,0,227.0
110,161,39.662543426492086,-6.819362825419298,41.893992,-87.629318,41.895764746,-87.625908033,0,120.0
487,494,35.11560321948173,-17.724828385259162,41.952162193,-87.698051113,41.982397085,-87.70892252,4,1.0
219,378,-33.03691193433764,-13.391866544342397,41.916027,-87.677411,41.884453957,-87.696298137,5,3.0
241,382,-10.909115244472641,20.856439640397785,41.871737,-87.65103,41.874748851,-87.686445276,2,46.0
158,347,42.21605351228697,15.161015860115835,41.912616,-87.681391,41.950687,-87.6687,-1,3.0
16,308,-29.247923414406532,17.321799935257985,41.910337,-87.670072,41.943403,-87.679618,-1,11.0
35,84,1.4900598358035686,-3.379409548494698,41.892278,-87.612043,41.891,-87.645925,-1,265.0
84,414,37.602803388446816,-2.5863992185666773,41.891,-87.645925,41.870257,-87.639474,0,11.0
76,260,11.258212670480125,24.188982878220433,41.880958,-87.616743,41.929567,-87.707857,-1,7.0
484,489,-48.21830957056346,-25.182304742711807,41.954004839,-87.71912818,41.946781849,-87.716421522,4,389.0
343,461,0.46441328089688044,-58.662417718220254,41.928887,-87.658971,41.984044611,-87.66027383,-1,1.0
410,418,-14.244973117798734,34.50426273126849,41.816658893,-87.619412462,41.799336263,-87.600958114,6,25.0
327,347,36.61382106328704,38.530198370674974,41.92154,-87.653818,41.950687,-87.6687,3,19.0
288,340,-3.2382326220295905,-31.438543456492614,41.918084,-87.643749,41.929546,-87.643118,3,196.0
156,197,19.36698643648535,-34.90568142634585,41.936496822,-87.647538658,41.882134,-87.625125,-1,4.0
131,293,-32.49036262932092,-23.89309073668597,41.939365,-87.668385,41.965485,-87.657238,-1,10.0
106,257,-2.8684835181431856,-0.7413961718517537,41.897448,-87.628722,41.94911,-87.675112,-1,1.0
153,511,-30.780092641241378,-8.51258841053992,41.935733,-87.663576,41.914026713,-87.705126462,-1,3.0
13,196,-43.07260079623899,16.562405271248938,41.932418,-87.652705,41.890573,-87.622072,-1,6.0
503,619,-10.802140475777408,-14.417536178791416,41.924398819,-87.715441036,41.924361,-87.727752,5,333.0
287,507,37.54629563060154,-38.508223707533155,41.880317,-87.635185,41.917513394,-87.701808956,-1,26.0
106,449,17.606644453122758,1.3387452741629258,41.897448,-87.628722,42.004450629,-87.672402405,-1,5.0
57,125,-18.18749009957291,-28.03762739904042,41.867117782,-87.641087959,41.890011,-87.626293,-1,4.0
99,130,-2.5368133479732533,34.45738677224927,41.89257,-87.614492,41.90331,-87.67695,-1,4.0
34,304,-13.502732118285634,36.579068547910715,41.926755988,-87.634428785,41.949065,-87.648601,-1,85.0
278,278,10.810742763247838,-44.99335472795504,41.830629,-87.64129,41.830629,-87.64129,2,48.0
3,327,46.932275324374196,22.667590671032674,41.867225957,-87.61535539,41.92154,-87.653818,-1,5.0
14,414,-27.214497933516437,9.587824749555656,41.858086,-87.651073,41.870257,-87.639474,-1,31.0
148,262,38.91593485434548,19.69180770819839,41.834734,-87.625813,41.827059,-87.64572,2,1.0
118,313,-20.036241096093075,31.99022585585863,41.911386,-87.638677,41.925858,-87.638973,3,211.0
21,163,22.05411209586496,-34.2195193808261,41.87772613,-87.65478743,41.931931,-87.677856,-1,1.0
612,617,-34.202260269582894,27.715853289130223,41.888085,-87.785236,41.871312,-87.788938,7,45.0
281,441,29.334477574052237,43.35773669965257,41.84847,-87.685109,41.848190945,-87.705413746,2,2.0
14,214,-0.9996533499404223,25.7254626629622,41.858086,-87.651073,41.89122,-87.67686,-1,7.0
75,288,10.23591088782544,29.3384912434901,41.878412,-87.641052,41.918084,-87.643749,-1,19.0
77,490,23.316515390475416,10.862310447331703,41.882242,-87.641066,41.945243568,-87.706649901,-1,1.0
191,432,-48.273510339039454,-16.125521611339394,41.880884,-87.639525,42.009074,-87.67419,-1,4.0
62,94,-39.705472694390046,-26.377016623378484,41.851375173,-87.618834649,41.918306,-87.636282,-1,2.0
39,176,-36.413856766500615,-9.49003681628234,41.879472352,-87.625688606,41.902973,-87.63128,0,57.0
90,509,27.79385124922712,-13.076483155590116,41.8810317,-87.62408432,41.909769302,-87.705280487,-1,5.0
297,327,-48.57511360364858,14.414426291715424,41.961507,-87.671387,41.92154,-87.653818,-1,4.0
95,429,-15.355176284668167,11.478018179372503,41.778700571,-87.586787618,41.773720952,-87.60563486,6,5.0
26,92,-13.94429839566954,-3.661409255109278,41.89102,-87.6173,41.894556,-87.653449,0,56.0
60,497,28.940641072623038,4.24686740369394,41.910578035,-87.649421929,41.939398,-87.711561,-1,8.0
298,470,8.972837774410152,11.760419079631905,41.955927,-87.679259,41.975672,-87.709261,4,2.0
188,507,-36.145441831261316,-25.027308549203557,41.92533,-87.6658,41.917513394,-87.701808956,-1,11.0
560,563,1.8692668428089636,0.7228580228061018,41.786833,-87.666215,41.779374,-87.664843,6,5.0
26,35,32.48434325099563,37.66598573150507,41.89102,-87.6173,41.892278,-87.612043,-1,3329.0
195,249,52.28757888944567,-24.093464181963302,41.884728,-87.619521,41.963982,-87.638181,-1,15.0
22,50,-20.162925881712816,-33.90323547420173,41.8694821,-87.6554864,41.875932666,-87.630584536,-1,21.0
55,173,35.21614252504953,22.87273409404046,41.867324,-87.648625,41.89691,-87.621743,-1,1.0
45,88,-22.023402750038986,41.42472804524961,41.876243,-87.624426,41.88397,-87.655688,-1,13.0
76,207,19.031790187919484,26.94036239161839,41.880958,-87.616743,41.84358,-87.645368,-1,6.0
241,277,-26.883169381285786,3.1322269215854637,41.871737,-87.65103,41.891072,-87.666611,-1,5.0
75,218,12.65249276126839,18.39175422077923,41.878412,-87.641052,41.856802,-87.633879,-1,6.0
5,402,7.292668133997042,18.974683224041392,41.874053,-87.627716,41.838464,-87.635406,-1,3.0
161,214,-45.46806741852896,-4.792183823869217,41.895764746,-87.625908033,41.89122,-87.67686,-1,14.0
117,458,12.081649526689995,8.954951155801952,41.94018,-87.65304,41.989742511,-87.660140621,-1,25.0
16,67,-9.0196084275893,-42.47924026322983,41.910337,-87.670072,41.925601882,-87.653708042,-1,34.0
88,146,10.62746458785378,-11.620408093002974,41.88397,-87.655688,41.877945,-87.662007,0,60.0
452,460,35.92188740471268,12.725004297043041,41.994161369,-87.689438282,41.983593,-87.669154,4,12.0
87,99,-9.815515680043827,-38.21672654883792,41.92556258,-87.65840426,41.89257,-87.614492,-1,9.0
125,502,-4.661598233079054,26.251399317599265,41.890011,-87.626293,41.926618,-87.697899,-1,1.0
2,175,-23.694492666431522,-16.796332530895143,41.872638,-87.623979,41.872373,-87.633523,-1,59.0
14,85,45.97058587022568,8.449239256882976,41.858086,-87.651073,41.90096039,-87.62377664,-1,3.0
114,359,-19.567364861136138,42.5679156902153,41.949399,-87.654529,41.90348607,-87.643353494,3,34.0
137,313,2.788122121128227,-13.352996055739956,41.862378,-87.651062,41.925858,-87.638973,-1,1.0
35,320,-45.15555033067942,-16.855852735328842,41.892278,-87.612043,41.872187,-87.661501,-1,7.0
21,21,14.483670566199958,29.902595655542044,41.87772613,-87.65478743,41.87772613,-87.65478743,0,79.0
185,491,40.56255872504198,13.177787900129488,41.917741,-87.691392,41.946635831,-87.694614758,-1,3.0
455,465,-2.4215192613064938,29.665464745657633,41.990236029,-87.69336964,41.9716,-87.650154,4,2.0
100,324,-6.990469628198638,33.35626203898599,41.888243,-87.63639,41.93132,-87.638742,-1,64.0
181,349,5.586789052441492,-23.13506925153444,41.890749,-87.63206,41.929143,-87.649077,-1,108.0
240,260,21.23406471506198,-25.589351050587904,41.954245,-87.654406,41.929567,-87.707857,-1,6.0
16,90,-7.724453294960136,9.9870986099224,41.910337,-87.670072,41.8810317,-87.62408432,-1,22.0
81,177,16.715630835471675,35.21837536174516,41.884241,-87.629634,41.926277,-87.630834,-1,140.0
144,338,-0.5744870272874119,-15.801805403438603,41.921822,-87.64414,41.857611,-87.619407,-1,3.0
5,203,-18.46493633901089,37.08716678359845,41.874053,-87.627716,41.85394,-87.685243,-1,2.0
5,55,-41.11527120613595,33.23957569057891,41.874053,-87.627716,41.867324,-87.648625,-1,61.0
90,323,42.968103966872654,16.54141872945127,41.8810317,-87.62408432,41.969517,-87.654691,-1,4.0
26,282,-38.90677819264521,-24.8294816832882,41.89102,-87.6173,41.864883,-87.647071,-1,12.0
314,590,21.63037860173475,31.544662665106323,41.957921,-87.673567,41.953733,-87.740569,4,2.0
55,533,-32.202248180179154,16.884555783643272,41.867324,-87.648625,41.875679,-87.71547,-1,2.0
237,328,-9.386073303732507,24.751075889284788,41.842052,-87.617,41.788746,-87.601334,-1,9.0
311,324,-18.839842857108895,0.23861146451878013,41.968885,-87.684001,41.93132,-87.638742,-1,2.0
223,493,-4.443775655092123,28.494502809204686,41.918216,-87.656936,41.943026165,-87.687394535,3,8.0
245,249,-0.7408457213767172,0.10108182447809841,41.961004,-87.649603,41.963982,-87.638181,-1,405.0
272,338,10.55929597352467,-57.75365103388972,41.838842,-87.621857,41.857611,-87.619407,-1,10.0
46,324,16.24484352331833,18.98073225538111,41.89993001,-87.63443007,41.93132,-87.638742,-1,57.0
3,125,25.191953246101686,-14.521184229350984,41.867225957,-87.61535539,41.890011,-87.626293,-1,145.0
26,338,55.31832903732222,28.943250112081703,41.89102,-87.6173,41.857611,-87.619407,-1,106.0
43,296,42.68768245919169,7.968748078979226,41.883892766,-87.624649141,41.940106,-87.645451,-1,11.0
256,620,-6.633798202223109,-19.62012058042987,41.952833,-87.649993,41.898203,-87.637536,-1,2.0
29,46,-50.2876699188287,20.85576796988755,41.90068,-87.6626,41.89993001,-87.63443007,-1,117.0
34,485,28.783726253259548,-7.837919523917876,41.926755988,-87.634428785,41.953586179,-87.7093108,-1,3.0
197,509,-21.226669524817783,15.83914516645679,41.882134,-87.625125,41.909769302,-87.705280487,-1,31.0
61,312,19.950282618619678,2.0233133242660677,41.907655,-87.672552,41.957879,-87.649519,-1,4.0
307,316,-29.706896489614355,15.155589484940085,41.920771,-87.663712,41.96325,-87.679258,-1,7.0
103,133,4.0217254979925805,20.21895104982734,41.871466518,-87.640949133,41.889176833,-87.638505772,0,35.0
26,300,29.262435875647498,10.071929675866878,41.89102,-87.6173,41.937725,-87.644095,-1,155.0
268,333,9.116361238362094,-25.94475781709843,41.911722,-87.626804,41.907066,-87.667252,-1,118.0
288,497,13.145766720478624,-4.4168846165983435,41.918084,-87.643749,41.939398,-87.711561,-1,1.0
18,280,-27.684054733361933,-14.8681385374773,41.883271593,-87.637313287,41.8378,-87.65114,-1,17.0
456,517,21.312980700126822,27.067358013273306,41.991178,-87.683593,42.015963,-87.675005,4,2.0
47,87,-8.984387579760774,40.12749136069158,41.88918,-87.6277,41.92556258,-87.65840426,-1,8.0
190,327,-40.16507478854769,6.6081850784997345,41.928773,-87.663913,41.92154,-87.653818,3,260.0
232,523,20.438000663892744,-38.15002600379581,41.949275,-87.646303,42.021019,-87.665086,-1,1.0
51,59,-23.223656736734394,-22.039691185579745,41.884576228,-87.63188991,41.867227,-87.625961,0,236.0
381,550,46.96312805448525,1.4510416372577213,41.879787709,-87.686112808,41.894958,-87.764902,-1,1.0
74,226,-12.146735453341428,38.502790960326934,41.893882,-87.641711,41.939743,-87.658865,-1,13.0
88,284,1.5213212201607875,8.662595352471733,41.88397,-87.655688,41.87785,-87.62408,-1,20.0
91,333,24.31437953572478,29.07718051834731,41.88338,-87.64117,41.907066,-87.667252,-1,25.0
114,303,18.955955682812014,3.7151723481717305,41.949399,-87.654529,41.945512,-87.64598,3,847.0
133,225,13.066016985049965,-52.17998587141874,41.889176833,-87.638505772,41.919936,-87.64883,-1,84.0
75,433,19.61531994093376,-18.415902929119106,41.878412,-87.641052,41.873599675,-87.704870749,-1,4.0
311,450,1.3786470446345211,30.511501323013864,41.968885,-87.684001,42.002007264,-87.689726232,4,3.0
59,261,-21.257627974543453,-25.556288234793108,41.867227,-87.625961,41.871514,-87.669886,-1,75.0
18,46,43.77157177201533,12.559947323617681,41.883271593,-87.637313287,41.89993001,-87.63443007,0,165.0
267,338,35.54184534559689,-0.5656325464099148,41.809443,-87.591875,41.857611,-87.619407,-1,21.0
152,303,38.36417872580847,36.934160984553564,41.932225,-87.658617,41.945512,-87.64598,3,38.0
274,366,5.412665248597322,-34.722271577728655,41.861267,-87.656625,41.84163254,-87.657434953,2,19.0
58,324,27.83365802692775,15.007110652561504,41.916017,-87.668879,41.93132,-87.638742,-1,87.0
194,298,30.77128584585359,-29.62853386249713,41.886875,-87.62603,41.955927,-87.679259,-1,1.0
173,413,-28.009578333573486,27.11262174025733,41.89691,-87.621743,41.81409271,-87.597005148,-1,2.0
559,559,-40.084071673961994,-1.3862057525545508,41.794694,-87.654947,41.794694,-87.654947,6,11.0
61,205,18.974445467553544,16.028097663528058,41.907655,-87.672552,41.857901,-87.668745,-1,11.0
298,468,24.94378885171869,15.501853514939693,41.955927,-87.679259,41.983664709,-87.696422561,4,11.0
57,435,-0.8437959115332211,-5.883140885372707,41.867117782,-87.641087959,41.866492782,-87.706496176,-1,8.0
324,340,20.738106607319043,20.16861904348789,41.93132,-87.638742,41.929546,-87.643118,-1,116.0
120,281,15.488754498292533,-33.23417180609836,41.853605,-87.631886,41.84847,-87.685109,2,6.0
77,117,-24.745732695053846,2.395891798693992,41.882242,-87.641066,41.94018,-87.65304,-1,58.0
257,365,1.1033146820338324,-22.22051534924391,41.94911,-87.675112,41.899368439,-87.648479875,3,3.0
181,226,-28.559171354002906,19.174175225305646,41.890749,-87.63206,41.939743,-87.658865,-1,22.0
6,413,-2.416886004507469,-26.60770861584481,41.885041992,-87.612794539,41.81409271,-87.597005148,-1,2.0
58,504,-52.2623277552723,-8.265657306991427,41.916017,-87.668879,41.924632472,-87.689307006,5,52.0
138,307,34.152768208123774,-32.78055830567059,41.904613,-87.640552,41.920771,-87.663712,3,75.0
121,168,23.429989508311365,-24.667594038179075,41.802562,-87.590368,41.864059,-87.623727,-1,4.0
74,364,-58.196565205826126,-8.852943932211195,41.893882,-87.641711,41.900219493,-87.642985468,0,274.0
89,196,45.9889930202517,-19.79027214724604,41.875009135,-87.633105819,41.890573,-87.622072,0,60.0
153,315,39.193209456488425,7.168319243421741,41.935733,-87.663576,41.912919,-87.664169,-1,19.0
523,604,4.7632534888248985,-10.945857168260131,42.021019,-87.665086,42.058239,-87.677432,4,93.0
7,249,-11.1014728894319,-55.90480692674265,41.886349063,-87.617516547,41.963982,-87.638181,1,36.0
215,227,-12.548538024980159,-39.81267007785325,41.88137,-87.67493,41.94815,-87.66394,-1,2.0
297,497,-30.93073889694155,23.249840295805754,41.961507,-87.671387,41.939398,-87.711561,-1,2.0
110,160,-30.956958096040015,19.48958702125784,41.893992,-87.629318,41.910535,-87.689556,-1,2.0
111,244,-40.32882415455346,13.505645502843347,41.894666,-87.638437,41.95469,-87.67393,-1,3.0
469,492,-25.287663574850008,-22.526512236460885,41.980394235,-87.716114962,41.94702904,-87.683367214,-1,3.0
259,445,-16.481245718014247,-25.838102136185082,41.918121,-87.696972,41.844040031,-87.695295923,-1,1.0
133,335,-22.708486270237035,-11.297163441119256,41.889176833,-87.638505772,41.831379,-87.618034,-1,1.0
152,156,-37.38697543457279,-5.428047890764997,41.932225,-87.658617,41.936496822,-87.647538658,3,141.0
258,314,16.593179506468633,-41.03006250071936,41.930584,-87.685126,41.957921,-87.673567,-1,12.0
125,168,-9.245850380382869,-32.37012341372936,41.890011,-87.626293,41.864059,-87.623727,-1,18.0
71,113,25.867197963533513,23.243562285373656,41.885483308,-87.652304856,41.91844,-87.65222,-1,45.0
282,332,14.983593660226239,-15.62577256569405,41.864883,-87.647071,41.933666,-87.648959,-1,2.0
37,167,-41.55015232611062,-7.50023037081604,41.879356359,-87.629791036,41.8492,-87.67564,-1,3.0
195,238,-4.752637138822828,36.43591953009802,41.884728,-87.619521,41.961615,-87.674365,-1,3.0
172,173,-12.375101026999161,9.869175907688069,41.902308701,-87.627690528,41.89691,-87.621743,0,343.0
90,143,32.096674671606976,-19.243330767928615,41.8810317,-87.62408432,41.922167,-87.638888,-1,81.0
242,337,34.660567272471674,5.440523406759723,41.967094,-87.679028,41.896544,-87.630931,-1,1.0
13,511,-40.377444935599755,-16.559345951602015,41.932418,-87.652705,41.914026713,-87.705126462,-1,3.0
17,86,1.5612796196339955,26.06282228220723,41.90332,-87.67273,41.89637337,-87.66098386,5,83.0
33,224,37.03690164729435,-27.30383805943068,41.877181,-87.627844,41.913778,-87.64884,-1,55.0
53,300,4.935607297831701,6.517004403293435,41.894729,-87.633775,41.937725,-87.644095,-1,41.0
66,250,2.7991691995872356,-25.925978746228818,41.885637,-87.641823,41.936083,-87.669807,-1,4.0
115,307,-31.440013032473065,38.93379869917741,41.936266,-87.652662,41.920771,-87.663712,3,69.0
53,282,11.251183044497635,-40.680620887266606,41.894729,-87.633775,41.864883,-87.647071,-1,5.0
123,333,-9.392472122828496,37.3969502414879,41.922695,-87.697153,41.907066,-87.667252,5,81.0
261,339,35.53014479715092,-35.09304257362747,41.871514,-87.669886,41.838198,-87.645143,2,6.0
51,135,8.901237726325101,35.36548023548611,41.884576228,-87.63188991,41.85378,-87.64665,-1,1.0
175,359,-45.43745166219991,-11.06165324518721,41.872373,-87.633523,41.90348607,-87.643353494,-1,10.0
181,451,4.390318792483269,15.773735281958777,41.890749,-87.63206,42.00104378,-87.661198243,-1,2.0
160,364,-33.95222736050822,2.2579259233228997,41.910535,-87.689556,41.900219493,-87.642985468,-1,72.0
92,94,33.60094363655382,-26.93243378220426,41.894556,-87.653449,41.918306,-87.636282,-1,12.0
131,465,10.083020229591682,7.6110517966314895,41.939365,-87.668385,41.9716,-87.650154,-1,2.0
71,117,-30.218976911560212,26.029653564050548,41.885483308,-87.652304856,41.94018,-87.65304,-1,20.0
347,483,-9.848500167481916,2.8520279794251775,41.950687,-87.6687,41.953393,-87.732002,-1,26.0
176,270,-0.6362443398928647,-39.48330073881042,41.902973,-87.63128,41.75866967,-87.586882871,-1,1.0
238,290,-32.72013251462728,26.64517132845873,41.961615,-87.674365,41.921525,-87.707322,-1,1.0
36,339,-37.51854278745461,19.90809013784513,41.877707956,-87.635321141,41.838198,-87.645143,-1,4.0
169,451,-30.927975616625083,-0.7043624110670675,41.874337,-87.639566,42.00104378,-87.661198243,-1,1.0
98,282,-47.859626326399024,17.98892839039424,41.882664,-87.63253,41.864883,-87.647071,-1,155.0
225,503,54.472410904051294,-1.4370608350367056,41.919936,-87.64883,41.924398819,-87.715441036,-1,8.0
295,486,4.001509510830253,3.190314025177289,41.972972,-87.659637,41.954340852,-87.686079624,4,8.0
69,128,-3.5248378295426503,-3.3392760636920857,41.909396006,-87.677691929,41.895769,-87.67722,5,1804.0
19,434,42.02318173093675,-31.559859519261106,41.869417,-87.660996,41.866501483,-87.68469707,2,73.0
213,215,57.01215652651435,1.4592745396665405,41.910153,-87.68229,41.88137,-87.67493,-1,18.0
277,437,16.00319307238885,-0.7347494394022377,41.891072,-87.666611,41.86148,-87.693374,-1,6.0
117,330,-2.565005199539735,40.234434556036874,41.94018,-87.65304,41.946176,-87.673308,3,108.0
337,485,7.253652676459613,-49.62250280217928,41.896544,-87.630931,41.953586179,-87.7093108,-1,4.0
90,376,-16.696682254056476,21.779466578517315,41.8810317,-87.62408432,41.88949182,-87.688219365,-1,2.0
100,501,-34.0404450710553,32.60689619311797,41.888243,-87.63639,41.931901969,-87.70119513,-1,12.0
56,487,-0.20412765628952353,6.204599356757378,41.888716036,-87.644447853,41.952162193,-87.698051113,-1,1.0
499,607,-48.254764646939485,-13.04609010652589,41.930585371,-87.723777364,41.898168,-87.783055,-1,4.0
177,319,-15.956463625513726,-11.959270864601612,41.926277,-87.630834,41.932595,-87.665939,-1,107.0
24,174,10.558515227624486,-35.6660610785166,41.89186,-87.62062,41.882091,-87.639833,0,653.0
117,287,41.07742909701468,-18.238365419160292,41.94018,-87.65304,41.880317,-87.635185,-1,17.0
165,525,-5.192815393392036,-15.7760820828818,41.95078,-87.659172,42.012701,-87.666058,-1,1.0
256,505,-20.79943427181713,33.896881884022356,41.952833,-87.649993,41.92409085,-87.676460075,-1,4.0
96,491,-13.975442709454839,-20.761074636365937,41.88461619,-87.644570585,41.946635831,-87.694614758,-1,1.0
92,194,-29.1497891434658,23.311947308660745,41.894556,-87.653449,41.886875,-87.62603,0,30.0
48,273,20.704454940327317,7.009713856037138,41.897764,-87.642884,41.857813,-87.62455,0,9.0
174,226,0.5640089278885001,37.52901207388416,41.882091,-87.639833,41.939743,-87.658865,-1,39.0
198,289,14.020857109719218,-20.17637122868131,41.881892,-87.648789,41.912133,-87.634656,-1,58.0
28,56,19.653035269259586,-11.981800912952526,41.91468,-87.64332,41.888716036,-87.644447853,-1,49.0
211,259,21.40767328822974,-14.65855876770405,41.894448,-87.622663,41.918121,-87.696972,-1,3.0
85,458,-20.172662037869262,28.56531445212595,41.90096039,-87.62377664,41.989742511,-87.660140621,-1,23.0
3,299,-14.997893076404088,-40.78677016809229,41.867225957,-87.61535539,41.94367,-87.64895,-1,14.0
153,236,-35.69614448501087,-28.981010412100897,41.935733,-87.663576,41.907576,-87.638517,-1,6.0
25,98,-13.479688897111963,-17.415925832092054,41.89766,-87.62351,41.882664,-87.63253,0,67.0
116,323,27.32699509432924,7.775449148839623,41.915401,-87.687202,41.969517,-87.654691,-1,1.0
127,319,-51.69542036952279,-15.14427431014643,41.925905,-87.64926,41.932595,-87.665939,3,74.0
85,312,15.14582602383681,-37.29906514010321,41.90096039,-87.62377664,41.957879,-87.649519,-1,180.0
195,241,13.90141021545447,-28.53754307719689,41.884728,-87.619521,41.871737,-87.65103,-1,6.0
192,620,5.012443357212845,36.52607095681236,41.879255,-87.639904,41.898203,-87.637536,0,95.0
161,341,34.53738701876191,-9.011239318514969,41.895764746,-87.625908033,41.866095,-87.607267,-1,40.0
94,172,46.199840124494166,33.15436008425189,41.918306,-87.636282,41.902308701,-87.627690528,-1,390.0
3,165,24.29549157803225,-32.12610036562032,41.867225957,-87.61535539,41.95078,-87.659172,-1,3.0
273,410,-55.005208441649195,-12.494876600102785,41.857813,-87.62455,41.816658893,-87.619412462,-1,8.0
126,492,-12.011762085077835,-5.49523928099508,41.911974,-87.631942,41.94702904,-87.683367214,-1,2.0
17,93,-19.569296535824197,-14.28149375412548,41.90332,-87.67273,41.913688,-87.652855,-1,43.0
254,620,17.49433345844433,-10.036729828536428,41.954383,-87.648043,41.898203,-87.637536,-1,8.0
106,254,-12.345463674584115,5.052484299394681,41.897448,-87.628722,41.954383,-87.648043,-1,5.0
99,168,-31.900988337459157,13.642210490520322,41.89257,-87.614492,41.864059,-87.623727,1,25.0
