stationID,stationLng,stationLat,label
1064,120.70173,27.97678,5
1065,120.701388,27.9775,0
1066,120.66678,28.01902,3
1067,120.684207,27.974212,4
1068,120.69334,28.04759,1
1070,120.7589,27.97374,5
1071,120.69488,27.92798,13
1072,120.65524,28.00679,3
1073,120.59308,28.03098,12
1074,120.655064,28.014943,3
1075,120.67853,28.00112,0
1076,120.82892,28.03881,14
1077,120.65051,27.99632,3
1078,120.621944,28.015777,9
1079,120.71764,28.00471,1
1080,120.7039,27.92057,13
1081,120.659738,27.997963,3
1082,120.655528,28.016688,3
1083,120.7066,27.99432,1
1084,120.5847,28.09096,10
1085,120.6129,28.0257,8
1086,120.662923,27.960187,4
1087,120.66726,28.02274,3
1088,120.650607,28.016654,3
1089,120.57818,28.02804,12
1090,120.56111,27.92639,11
1091,120.64544,28.00055,3
1092,120.66042,27.96187,4
1093,120.58055,28.03228,12
1094,120.59962,28.01845,8
1095,120.70282,27.92474,13
1096,120.62882,28.02999,2
1098,120.62333,28.0475,2
1099,120.79581,27.92578,7
1100,120.61911,28.00741,9
1101,120.778256,28.008865,14
1102,120.64545,27.95246,4
1103,120.62826,27.97694,6
1104,120.67458,27.99923,0
1105,120.64843,28.00791,3
1106,120.59937,28.02311,8
1107,120.816344,27.917248,7
1108,120.69711,27.924685,13
1109,120.6766,27.97174,4
1110,120.69923,27.946867,13
1111,120.63963,28.02502,3
1112,120.62436,28.05274,2
1113,120.66916,28.02313,3
1114,120.67942,28.00026,0
1115,120.61672,28.01941,8
1116,120.70449,27.92366,13
1117,120.68861,28.02055,1
1118,120.83609,27.91208,7
1119,120.62353,27.98495,6
1120,120.744915,27.979201,5
1121,120.66148,27.993784,0
1122,120.80754,27.9304,7
1123,120.64757,27.96552,4
1124,120.82185,27.92529,7
1125,120.628236,27.987701,6
1126,120.79736,28.00232,5
1127,120.62972,28.01,9
1128,120.61455,28.04816,2
1129,120.8267,27.91593,7
1130,120.63423,28.02327,3
1132,120.6532,27.99853,3
1133,120.72453,27.97533,1
1134,120.63354,27.99644,6
1135,120.663339,28.023631,3
1136,120.66456,28.04624,2
1137,120.651388,28.043333,2
1138,120.58299,28.05708,2
1139,120.62822,27.988544,6
1140,120.57698,28.04193,12
1141,120.674452,27.933084,13
1142,120.65856,28.01146,3
1143,120.70458,27.92288,13
1144,120.62176,28.05671,2
1145,120.653538,28.024208,2
1146,120.678007,28.012679,3
1148,120.58511,28.0466,12
1149,120.67683,28.02051,3
1150,120.58854,28.00906,8
1151,120.58878,28.082463,10
1152,120.656985,28.013647,3
1153,120.68419,27.99825,0
1154,120.69173,27.92365,13
1155,120.82583,27.9164,7
1156,120.66077,28.01027,3
1157,120.55387,28.10471,10
1158,120.682459,28.008189,0
1159,120.59925,28.02791,8
1160,120.66252,28.01525,3
1161,120.626462,27.90218,15
1162,120.66415,28.01597,3
1163,120.68904,27.92297,13
1164,120.64705,28.04057,2
1165,120.67228,27.98951,0
1166,120.60138,27.95794,11
1167,120.64129,28.03274,2
1168,120.83383,27.92409,7
1169,120.6036,28.01606,8
1170,120.636389,28.023333,3
1171,120.814722,27.879722,7
1172,120.65442,28.00805,3
1173,120.65751,28.01246,3
1174,120.70303,27.92084,13
1175,120.65422,28.00978,3
1176,120.65265,28.01711,3
1177,120.69435,28.00586,1
1178,120.69531,27.99689,0
1179,120.66124,28.01715,3
1180,120.70138,27.97777,0
1182,120.68076,28.02301,3
1183,120.80051,28.10464,14
1184,120.645724,27.982012,4
1185,120.66252,28.01522,3
1186,120.64575,28.00302,3
1187,120.66311,27.96331,4
1188,120.795888,28.02612,14
1189,120.61485,28.04554,2
1190,120.596649,28.014501,8
1191,120.64535,27.95227,4
1193,120.614834,28.005085,9
1194,120.67705,27.9573,4
1195,120.709166,28.008888,1
1196,120.58984,28.08475,10
1197,120.81282,27.8679,7
1198,120.591,28.0332,12
1199,120.667542,28.009766,3
1201,120.655607,28.005325,3
1202,120.63482,28.01555,9
1203,120.57495,28.05676,10
1204,120.6125,27.94777,11
1205,120.69956,27.99429,0
1206,120.65553,27.95921,4
1207,120.67785,28.01158,0
1208,120.70461,28.006628,1
1209,120.72752,28.00032,1
1210,120.659334,28.016806,3
1211,120.69408,28.00477,1
1212,120.56689,27.99789,6
1213,120.69553,27.97513,4
1214,120.6019,28.02798,8
1215,120.60848,27.98702,6
1216,120.70622,27.91978,13
1217,120.64132,28.02385,3
1218,120.8198,27.91539,7
1219,120.68234,27.99598,0
1220,120.679146,28.000812,0
1221,120.604791,28.074942,10
1222,120.81692,27.90261,7
1223,120.741204,27.960593,5
1224,120.649869,28.025972,2
1225,120.82617,27.92421,7
1226,120.65256,28.01039,3
1227,120.80285,27.93314,7
1228,120.818568,27.873505,7
1229,120.65735,28.01112,3
1230,120.65689,28.02816,2
1231,120.669166,28.025,3
1232,120.651564,28.04357,2
1233,120.58353,28.01428,12
1234,120.58667,27.85546,17
1235,120.698888,28.002777,1
1236,120.63956,28.02581,2
1237,120.714934,27.888329,15
1238,120.65275,28.00439,3
1239,120.64996,27.87124,15
1240,120.604131,27.952149,11
1241,120.656976,28.01972,3
1242,120.61987,27.94889,11
1243,120.78289,27.86417,7
1244,120.67134,28.00503,3
1245,120.69722,27.92828,13
1246,120.628228,28.018796,9
1247,120.65212,28.00929,3
1248,120.703124,28.002061,1
1249,120.6479,28.00533,3
1250,120.63721,28.01482,3
1251,120.55286,27.97825,6
1252,120.706666,28.006666,1
1253,120.75321,28.08997,14
1254,120.68734,27.97964,0
1255,120.67055,27.9997,3
1256,120.65195,28.01222,3
1257,120.57877,27.97868,6
1258,120.654,28.011,3
1259,120.6494,28.00517,3
1260,120.83278,27.91444,7
1261,120.65509,28.00417,3
1262,120.66027,27.98453,4
1263,120.6738,28.02077,3
1264,120.653057,28.02498,2
1265,120.697052,28.002954,0
1267,120.657672,27.969489,4
1268,120.654415,28.039559,2
1269,120.62655,28.00799,9
1271,120.634779,28.047627,2
1272,120.73098,27.98589,5
1273,120.61544,28.02347,8
1274,120.621545,27.988034,6
1275,120.58443,28.1014,10
1276,120.58221,28.00066,6
1277,120.703132,28.001156,1
1278,120.78528,28.03156,14
1279,120.63473,27.89941,15
1280,120.664857,28.010617,3
1281,120.681959,27.986346,0
1282,120.66592,27.99298,0
1283,120.689101,27.992019,0
1284,120.71319,27.94439,5
1285,120.61641,28.04108,2
1286,120.65006,28.01117,3
1287,120.82074,27.8766,7
1288,120.69654,27.91607,13
1289,120.65314,28.0114,3
1290,120.691994,28.003203,1
1291,120.6664,28.0021,3
1292,120.65926,27.99212,4
1293,120.83414,27.93743,7
1294,120.58518,28.06952,10
1295,120.67133,27.87791,15
1296,120.79855,27.89897,7
1297,120.82114,27.87104,7
1298,120.636564,28.01943,3
1299,120.64868,28.01072,3
1301,120.62111,28.00843,9
1302,120.78369,27.96848,7
1303,120.67395,28.01437,3
1304,120.608294,27.989339,6
1305,120.81126,27.92668,7
1306,120.62833,27.99383,6
1307,120.805,28.0772,14
1308,120.68203,27.98404,0
1309,120.6882,28.0834,16
1310,120.62548,28.0436,2
1311,120.57449,27.98966,6
1312,120.581022,28.023857,12
1313,120.7809,27.86156,7
1314,120.658555,28.011456,3
1315,120.7061,27.91937,13
1316,120.71019,27.97332,5
1317,120.71498,27.995577,1
1318,120.71997,28.073,16
1319,120.65068,28.01152,3
1321,120.68954,27.99863,0
1322,120.69032,28.00798,1
1323,120.81238,27.85707,7
1324,120.808,28.0278,14
1325,120.63718,27.99337,6
1326,120.69646,28.0011,1
1327,120.663943,28.010416,3
1328,120.67265,27.99862,0
1329,120.65947,28.02655,2
1330,120.6725,27.988333,0
1331,120.61293,28.07361,10
1332,120.68519,28.01245,3
1333,120.679759,27.998832,0
1334,120.566,28.0392,12
1335,120.82563,27.92006,7
1336,120.613306,27.969089,6
1337,120.581,27.9422,11
1338,120.625239,28.056963,2
1339,120.63485,28.10607,10
1340,120.65338,27.99419,3
1341,120.70953,27.9986,1
1342,120.67627,28.00491,0
1343,120.6164,28.00754,9
1344,120.57389,28.06042,10
1345,120.61047,28.00711,9
1346,120.6977,28.00377,1
1347,120.65406,28.01058,3
1348,120.69408,27.92776,13
1349,120.64648,28.01544,3
1350,120.77395,28.09375,14
1351,120.63355,28.04387,2
1352,120.793611,27.878333,7
1353,120.617543,28.01018,9
1354,120.6318,28.01757,9
1355,120.611358,27.969249,6
1356,120.57793,28.03845,12
1357,120.60047,28.05143,2
1358,120.69685,27.99701,0
1359,120.68459,27.97581,4
1360,120.698744,27.993854,0
1361,120.67308,28.02032,3
1362,120.80917,27.89369,7
1363,120.79516,27.87025,7
1364,120.662053,27.986295,0
1365,120.727042,27.982061,1
1366,120.70916,27.90849,13
1367,120.714816,28.005911,1
1368,120.671061,27.88111,15
1369,120.6773,27.98473,0
1370,120.7074,28.00092,1
1371,120.80173,27.92806,7
1372,120.63606,28.00994,3
1373,120.66445,28.01793,3
1374,120.64987,28.01676,3
1375,120.800605,28.022718,14
1376,120.72451,27.99176,1
1377,120.60094,28.02627,8
1378,120.74401,27.9833,5
1380,120.68244,28.00675,0
1381,120.676499,28.008377,0
1382,120.66194,28.01277,3
1383,120.67885,28.01169,3
1384,120.644248,28.023261,3
1385,120.62762,28.05153,2
1386,120.68544,27.98557,0
1387,120.80688,28.0238,14
1388,120.64711,28.01822,3
1389,120.640315,28.003449,3
1390,120.659337,28.016044,3
1391,120.69939,27.95467,5
1392,120.76392,28.00462,5
1393,120.67287,27.88797,15
1394,120.672658,27.99572,0
1395,120.720456,27.998361,1
1396,120.65978,28.02755,2
1397,120.69828,28.00398,1
1398,120.60303,28.02438,8
1399,120.608733,28.024487,8
1400,120.60806,28.01833,8
1401,120.65209,28.01999,3
1402,120.681581,28.014576,3
1405,120.56347,28.10206,10
1406,120.67286,27.99845,0
1407,120.62717,27.97235,6
1408,120.7071,27.92298,13
1409,120.65306,28.02498,2
1410,120.63239,27.98002,6
1411,120.650632,28.0124,3
1412,120.70489,27.92129,13
1413,120.699285,27.995897,0
1414,120.70609,28.00204,1
1415,120.64201,28.01447,3
1416,120.64581,28.01137,3
1417,120.84175,28.04328,14
1419,120.62553,28.01125,9
1420,120.818555,27.930444,7
1421,120.6427,27.98936,6
1422,120.71172,28.00506,1
1423,120.64587,28.0149,3
1424,120.60101,28.02108,8
1426,120.65011,28.02601,2
1427,120.74983,27.98011,5
1428,120.62662,28.02259,2
1429,120.604277,28.019912,8
1430,120.72544,27.9498,5
1431,120.70786,27.9917,1
1432,120.62295,28.00892,9
1433,120.648057,28.015196,3
1434,120.679886,27.99786,0
1435,120.636789,28.046174,2
1436,120.710277,27.996111,1
1438,120.695302,28.014375,1
1439,120.719495,28.005515,1
1440,120.78661,27.92653,7
1441,120.65767,28.04381,2
1442,120.649455,28.021742,3
1443,120.67074,28.02212,3
1444,120.588125,28.019216,12
1445,120.7145,27.99263,1
1446,120.60519,27.98015,6
1447,120.6833,28.0035,0
1448,120.715,27.99567,1
1449,120.69364,28.01592,1
1450,120.690867,27.920605,13
1451,120.67157,28.06263,2
1452,120.64805,28.01491,3
1453,120.6366,27.99832,3
1454,120.7068,27.92271,13
1455,120.62757,28.03905,2
1456,120.76564,27.9905,5
1457,120.715,27.99566,1
1458,120.80906,28.023603,14
1459,120.739,27.97111,5
1460,120.632788,27.985304,6
1461,120.702342,28.008516,1
1462,120.64159,28.011021,3
1463,120.653999,28.014375,3
1464,120.63238,28.02237,3
1465,120.588938,28.090984,10
1466,120.62502,28.00064,3
1468,120.66078,28.02255,3
1469,120.7957,27.93568,7
1470,120.68006,27.97225,4
1472,120.69412,27.99188,0
1474,120.58545,28.02436,12
1475,120.677893,28.012065,0
1476,120.653999,28.010999,3
1477,120.671881,27.994742,0
1478,120.63639,28.02333,3
1479,120.59428,28.0131,8
1480,120.78881,27.96194,7
1481,120.6227,27.96111,6
1482,120.67042,28.02168,3
1483,120.71206,27.9897,1
1484,120.638141,28.024192,3
1485,120.57283,28.07932,10
1486,120.719639,28.008255,1
1487,120.55136,27.9731,6
1488,120.655715,28.043371,2
1489,120.67971,27.861,15
1490,120.69059,27.99315,0
1491,120.70434,28.0007,1
1492,120.63816,28.02508,2
1493,120.65,28.013333,3
1494,120.64759,28.04977,2
1495,120.62666,27.95745,6
1496,120.70127,27.97767,0
1497,120.587483,28.042251,12
1498,120.77976,28.02468,14
1499,120.69525,28.00636,1
1500,120.62061,28.05006,2
1501,120.61784,28.05557,2
1502,120.664871,27.991292,0
1503,120.5857,28.0363,12
1504,120.734892,27.987372,5
1505,120.70716,28.02211,1
1506,120.66168,28.02799,2
1507,120.706877,27.990045,1
1508,120.81099,27.87711,7
1509,120.82617,27.9249,7
1510,120.632426,28.023269,2
1511,120.73654,27.97302,5
1512,120.58748,28.04225,12
1514,120.650314,28.039838,2
1515,120.65781,28.01034,3
1516,120.6593,27.98422,4
1517,120.63573,28.00754,3
1519,120.75966,27.97433,5
1520,120.7033,27.92287,13
1521,120.66263,28.00551,3
1522,120.723357,27.987423,1
1523,120.72174,28.00705,1
1524,120.82542,27.91503,7
1525,120.57802,28.03821,12
1526,120.71605,27.98884,1
1527,120.6485,27.97296,4
1528,120.64575,28.01484,3
1529,120.54994,28.10206,10
1530,120.64917,27.86421,15
1532,120.832,27.9174,7
1533,120.56735,28.06943,10
1534,120.678534,28.017189,3
1535,120.63277,28.03768,2
1536,120.67851,27.985,0
1537,120.649686,28.011427,3
1538,120.661698,28.007138,3
1539,120.689815,27.856937,15
1541,120.6899,27.9252,13
1542,120.71331,27.99711,1
1543,120.79284,28.03307,14
1544,120.81569,27.94688,7
1545,120.71378,28.08567,16
1546,120.66431,28.014012,3
1547,120.5896,28.07752,10
1548,120.66161,28.01442,3
1549,120.70619,27.98966,1
1550,120.686722,28.090555,16
1551,120.69169,27.92018,13
1552,120.72204,28.00524,1
1554,120.62169,28.04552,2
1555,120.657967,28.043798,2
1556,120.71323,28.02193,1
1557,120.81193,27.90165,7
1558,120.66503,28.01502,3
1559,120.62505,28.04273,2
1560,120.588717,28.034241,12
1561,120.63925,28.00997,3
1562,120.57531,27.99767,6
1563,120.69661,27.92204,13
1564,120.62361,27.98944,6
1565,120.6251,28.03749,2
1567,120.63843,28.02383,3
1568,120.68048,27.98641,0
1569,120.678225,27.984146,4
1570,120.6401,27.91065,15
1571,120.75738,27.97334,5
1572,120.60664,28.02693,8
1573,120.715423,28.007298,1
1574,120.731705,27.980622,5
1575,120.6399,28.03973,2
1576,120.613192,27.970529,6
1577,120.58651,28.04175,12
1578,120.5853,27.97058,6
1579,120.69411,28.00642,1
1580,120.72623,27.97711,1
1581,120.81918,27.90633,7
1582,120.67444,27.96936,4
1583,120.61133,28.01294,8
1584,120.81396,27.89209,7
1585,120.649631,28.026555,2
1586,120.679255,27.993909,0
1587,120.64028,28.00917,3
1588,120.65588,28.00248,3
1589,120.75507,28.02956,1
1590,120.59436,28.02239,8
1591,120.70899,28.00528,1
1592,120.57033,28.04448,12
1593,120.64698,28.02516,2
1594,120.663632,28.013672,3
1595,120.63718,28.03104,2
1596,120.655901,28.027266,2
1598,120.631028,27.97988,6
1599,120.625696,27.955208,11
1600,120.70502,27.92162,13
1601,120.8414,27.94796,7
1602,120.70609,27.91457,13
1603,120.59556,27.94403,11
1604,120.602591,27.947711,11
1605,120.6398,28.01353,3
1606,120.67488,28.01492,3
1607,120.59932,27.95079,11
1608,120.65749,28.0453,2
1610,120.60567,28.05249,2
1611,120.59442,28.01456,8
1612,120.57017,27.9938,6
1613,120.69868,28.00291,1
1614,120.65948,28.02662,2
1615,120.64773,28.01037,3
1616,120.71462,28.002285,1
1617,120.66936,28.02176,3
1618,120.60049,28.00977,8
1619,120.683202,27.920381,13
1620,120.62194,28.01578,9
1621,120.633719,28.016871,9
1622,120.6875,28.00126,0
1623,120.71787,28.01771,1
1624,120.608414,27.971715,6
1625,120.81301,27.91671,7
1626,120.60169,28.01389,8
1627,120.654866,28.023583,2
1628,120.68572,28.01497,1
1630,120.7073,27.92275,13
1631,120.59773,28.00741,8
1632,120.70563,28.0016,1
1633,120.703398,27.921943,13
1634,120.57523,28.04413,12
1635,120.721011,27.999841,1
1636,120.612006,28.01099,9
1637,120.618907,28.007347,9
1638,120.67111,27.99258,0
1639,120.628211,27.988119,6
1641,120.706111,28.005555,1
1642,120.719972,28.073,16
1643,120.61279,27.98054,6
1644,120.72917,27.97549,5
1645,120.646978,28.025164,2
1646,120.63755,28.03083,2
1647,120.70447,27.92515,13
1648,120.65684,28.01215,3
1650,120.631375,28.020022,9
1651,120.74717,27.97707,5
1652,120.60917,28.01222,8
1653,120.65555,28.00714,3
1654,120.60131,28.02792,8
1655,120.70156,27.92826,13
1656,120.73736,27.94263,5
1657,120.62266,28.04146,2
1658,120.80646,27.90655,7
1659,120.65655,28.00263,3
1660,120.80988,27.91134,7
1661,120.573888,28.060416,10
1662,120.650001,27.993611,3
1663,120.68788,27.992659,0
1664,120.70309,27.92159,13
1665,120.715624,28.008214,1
1666,120.82835,27.90314,7
1667,120.61337,27.93583,6
1668,120.718151,28.014884,1
1669,120.65432,27.99656,3
1670,120.63732,28.00788,3
1671,120.63401,28.00231,3
1672,120.677358,27.996661,0
1673,120.64577,28.00217,3
1676,120.67119,27.99435,0
1677,120.70595,28.00307,1
1678,120.70595,27.99551,0
1679,120.70875,27.99338,1
1680,120.67139,27.96413,4
1681,120.718888,28.005277,1
1682,120.73665,27.96568,5
1683,120.67304,27.95708,4
1684,120.61592,27.98796,6
1685,120.5856,28.08692,10
1686,120.59733,27.9581,11
1687,120.65344,28.0134,3
1688,120.665796,27.983768,0
1689,120.64389,28.02095,3
1690,120.62823,28.0188,9
1691,120.66268,28.01519,3
1692,120.64565,28.0404,2
1693,120.66953,27.85534,15
1694,120.680763,28.023009,3
1695,120.5775,28.02937,12
1696,120.72121,28.00178,1
1697,120.81856,27.93044,7
1698,120.665556,27.95861,4
1699,120.67899,27.97659,4
1700,120.66068,28.01007,3
1701,120.68,27.99766,0
1702,120.570542,27.997171,6
1703,120.62027,28.0483,2
1704,120.56109,27.97611,6
1705,120.83609,27.90977,7
1706,120.70586,27.9208,13
1708,120.59717,28.02381,8
1709,120.76311,27.97034,5
1710,120.67011,27.99311,0
1711,120.64246,28.06516,2
1712,120.6779,28.01389,3
1713,120.62619,28.01567,9
1714,120.74344,27.98008,5
1715,120.83106,27.90618,7
1717,120.61713,27.99375,6
1718,120.717278,28.001831,1
1719,120.67568,28.01159,3
1720,120.70523,28.00064,1
1721,120.63656,28.01943,3
1722,120.7991,27.87744,7
1723,120.67295,28.01437,3
1724,120.70728,28.00258,1
1725,120.83646,27.9273,7
1726,120.643235,28.000738,3
1727,120.83617,27.91218,7
1728,120.66711,27.85412,15
1729,120.81738,27.855613,7
1730,120.66171,28.01103,3
1731,120.64463,28.00652,3
1732,120.600906,28.027103,8
1733,120.68542,28.0677,2
1736,120.6244,28.029592,2
1737,120.57291,28.03968,12
1738,120.57769,28.04081,12
1739,120.706576,27.983932,1
1740,120.83694,27.9275,7
1741,120.68057,27.98857,0
1742,120.6909,28.010383,1
1743,120.63357,28.02983,2
1744,120.581163,28.049438,12
1745,120.64159,28.011,3
1746,120.70984,27.99484,1
1747,120.735061,27.978667,5
1748,120.67043,27.99958,3
1749,120.57281,27.97581,6
1750,120.66821,28.00536,3
1751,120.72004,28.0794,16
1752,120.63393,28.0312,2
1753,120.65283,27.96526,4
1754,120.682988,27.920858,13
1755,120.696973,27.916499,13
1757,120.706111,28.006944,1
1758,120.68038,27.99447,0
1759,120.682668,28.018481,3
1760,120.64969,28.01143,3
1761,120.67952,27.99851,0
1762,120.668354,28.025331,3
1763,120.82161,27.92159,7
1764,120.60619,27.96875,6
1765,120.58597,27.9931,6
1766,120.617338,28.043254,2
1767,120.65482,27.97914,4
1768,120.82258,27.87577,7
1769,120.707177,27.998722,1
1770,120.64532,27.9963,3
1771,120.69275,27.99855,0
1772,120.60498,28.02618,8
1774,120.65242,27.99094,4
1775,120.817726,27.93336,7
1776,120.58511,28.04661,12
1777,120.69345,28.00536,1
1778,120.580733,28.024885,12
1779,120.65261,28.01179,3
1780,120.69979,27.99905,1
1782,120.700653,27.997236,1
1783,120.65206,27.96607,4
1784,120.65571,28.00685,3
1785,120.575415,28.043723,12
1786,120.80794,27.93645,7
1787,120.56294,27.90939,11
1788,120.65438,28.02779,2
1789,120.58816,28.09369,10
1790,120.67766,28.00243,0
1791,120.78313,27.86862,7
1792,120.627224,27.985149,6
1793,120.71482,28.00591,1
1794,120.67619,27.94302,4
1795,120.66674,28.05247,2
1796,120.63988,28.04071,2
1797,120.62096,27.98643,6
1798,120.63639,28.02324,3
1799,120.68409,27.99461,0
1800,120.722773,27.987621,1
1801,120.67269,27.99838,0
1802,120.61454,28.0172,8
1803,120.66512,28.01235,3
1804,120.61628,28.00502,9
1805,120.685696,27.970239,4
1806,120.759166,27.971111,5
1807,120.63282,28.040568,2
1808,120.69108,28.07252,16
1809,120.649797,28.011648,3
1810,120.767714,27.934862,5
1811,120.665197,27.89896,15
1812,120.64947,28.01671,3
1813,120.65723,28.01988,3
1814,120.671,27.88108,15
1815,120.68972,27.92444,13
1816,120.611,27.9845,6
1817,120.645646,28.040399,2
1818,120.71298,27.98955,1
1819,120.603355,27.996696,6
1820,120.70748,28.00416,1
1821,120.74803,27.98011,5
1822,120.695,28.014722,1
1823,120.578514,28.037123,12
1824,120.70332,27.9227,13
1825,120.65778,28.09639,16
1826,120.68994,27.92285,13
1827,120.702777,28.000083,1
1828,120.651201,28.039716,2
1829,120.79115,27.86907,7
1830,120.58118,28.0362,12
1831,120.675651,28.022909,3
1832,120.80824,28.08885,14
1833,120.662825,28.004724,3
1834,120.7999,27.87957,7
1835,120.65678,28.03927,2
1836,120.763684,28.005414,5
1837,120.63754,27.98603,6
1838,120.66046,27.992551,0
1839,120.75192,27.97706,5
1840,120.6541,27.9981,3
1841,120.605199,27.980151,6
1842,120.77817,28.02971,14
1843,120.680378,27.983923,0
1844,120.70294,27.92562,13
1845,120.72557,27.99406,1
1846,120.681519,28.010838,0
1847,120.6613,28.02474,3
1848,120.66747,27.96164,4
1849,120.81286,27.89831,7
1850,120.81173,27.86362,7
1851,120.702261,27.980051,0
1852,120.7497,27.96059,5
1853,120.63701,28.02098,3
1855,120.67631,27.98606,0
1856,120.58762,28.07457,10
1858,120.69364,27.92336,13
1859,120.80789,27.87212,7
1860,120.68651,27.97729,4
1861,120.54777,27.9779,6
1862,120.64928,28.01287,3
1863,120.69133,27.8606,15
1864,120.664669,28.019861,3
1865,120.73909,27.97506,5
1866,120.66503,28.01517,3
1867,120.6805,27.9905,0
1868,120.796853,28.019447,14
1869,120.63496,27.89644,15
1870,120.6574,27.99576,3
1871,120.65488,27.96874,4
1872,120.69922,27.92834,13
1873,120.66325,28.01486,3
1874,120.73466,27.98621,5
1875,120.66046,28.00338,3
1876,120.587915,27.954186,11
1877,120.695478,27.928215,13
1878,120.76819,27.97253,5
1879,120.680665,27.999526,0
1880,120.69862,28.00309,1
1881,120.59429,28.01337,8
1882,120.599012,27.956101,11
1883,120.57728,28.02719,12
1884,120.63702,28.01661,3
1885,120.61609,27.96887,6
1886,120.696678,28.010095,1
1887,120.61761,27.98792,6
1888,120.82105,27.89882,7
1889,120.65841,28.01442,3
1890,120.60625,28.01412,8
1891,120.65992,28.01081,3
1892,120.663333,28.01,3
1893,120.72848,27.97148,5
1894,120.621742,28.044511,2
1895,120.70307,27.96905,5
1896,120.57827,28.10296,10
1898,120.709784,27.988654,1
1899,120.60338,28.06248,2
1900,120.58485,28.06605,10
1901,120.56955,28.00515,6
1903,120.67905,27.92249,13
1904,120.68305,28.01361,1
1905,120.67392,27.86345,15
1906,120.76002,27.86612,7
1907,120.710985,28.005465,1
1908,120.60512,28.0141,8
1909,120.613808,28.012021,9
1910,120.669443,27.992221,0
1911,120.72673,27.97773,1
1912,120.64548,28.05972,2
1913,120.60418,28.02588,8
1914,120.609359,27.968664,6
1915,120.55602,28.04515,10
1916,120.627578,27.988443,6
1918,120.67801,28.01268,3
1919,120.634542,28.007676,3
1920,120.66847,27.97507,4
1921,120.627305,27.985876,6
1922,120.80096,27.85558,7
1923,120.64437,27.99631,3
1924,120.81517,27.86419,7
1926,120.67322,28.01239,3
1927,120.62785,28.04626,2
1928,120.67645,28.02228,3
1929,120.63921,27.91255,15
1930,120.68015,27.99704,0
1931,120.72256,28.00622,1
1932,120.65932,28.01062,3
1933,120.66116,27.9843,4
1934,120.62567,28.046363,2
1935,120.67499,27.97505,4
1936,120.657,28.0164,3
1937,120.71126,27.99978,1
1938,120.65141,28.01832,3
1939,120.68016,28.00197,0
1940,120.60725,28.05756,2
1942,120.74185,27.97292,5
1943,120.643,28.0048,3
1944,120.57378,27.97112,6
1945,120.826598,27.872196,7
1946,120.662524,28.015216,3
1947,120.67876,27.98803,0
1948,120.74971,27.96583,5
1949,120.646,28.02608,2
1950,120.71952,27.99139,1
1951,120.63996,28.04412,2
1952,120.64798,28.01814,3
1953,120.68159,28.01063,3
1954,120.641603,28.014636,3
1955,120.646,28.00278,3
1956,120.72066,27.96946,5
1958,120.65967,28.01842,3
1959,120.6594,28.02514,3
1960,120.67732,28.02089,3
1961,120.62329,27.98795,6
1962,120.7334,27.89658,13
1963,120.692298,28.050194,2
1964,120.666572,28.05262,2
1965,120.58007,27.94943,11
1966,120.58337,27.99619,6
1967,120.58833,28.0348,12
1968,120.560569,28.054156,10
1969,120.63895,28.00303,3
1970,120.788,27.87,7
1971,120.66177,28.0089,3
1972,120.680149,28.088679,16
1973,120.70721,27.99978,1
1974,120.81815,28.04339,14
1975,120.66015,27.99941,3
1976,120.80338,28.04558,14
1977,120.67522,27.99753,0
1978,120.65909,28.01665,3
1979,120.67052,28.00367,3
1980,120.667,27.9546,4
1981,120.61146,28.04382,2
1982,120.70899,27.98851,1
1983,120.80628,27.88689,7
1984,120.642004,28.039803,2
1985,120.78393,27.94404,7
1986,120.66378,28.00896,3
1987,120.633055,28.007234,3
1988,120.63879,28.01854,3
1989,120.81773,27.93336,7
1990,120.65999,28.02045,3
1991,120.67237,28.00104,3
1992,120.66093,28.00371,3
1993,120.79231,27.8714,7
1994,120.669665,27.992378,0
1995,120.5825,27.98625,6
1996,120.73585,27.96722,5
1997,120.68325,28.07481,16
1998,120.623164,27.987217,6
1999,120.70028,27.91395,13
2000,120.70628,27.92247,13
2001,120.69867,28.00031,1
2002,120.54798,28.08602,10
2003,120.67862,28.00191,0
2004,120.58692,28.05469,2
2005,120.6878,27.92325,13
2006,120.80061,28.02272,14
2007,120.77526,27.99715,5
2008,120.67066,27.94461,4
2009,120.647462,28.04976,2
2010,120.68104,27.99742,0
2011,120.63592,28.00664,3
2012,120.644412,28.02392,3
2013,120.6076,28.01344,8
2015,120.82147,28.0972,14
2016,120.70453,27.92264,13
2017,120.68909,27.97928,0
2018,120.82518,27.92674,7
2019,120.81353,28.03308,14
2020,120.79361,27.87833,7
2021,120.68424,27.92043,13
2022,120.64958,27.94096,4
2023,120.61373,27.97172,6
2024,120.64355,28.01102,3
2025,120.67308,28.01171,3
2026,120.670711,27.856261,15
2027,120.719213,28.005556,1
2028,120.80887,27.92122,7
2029,120.62359,28.0414,2
2030,120.633291,28.017229,3
2031,120.64407,28.024044,3
2032,120.676601,27.971743,4
2033,120.81824,27.9196,7
2034,120.644074,28.024044,3
2035,120.71878,27.98323,1
2036,120.68433,27.97268,4
2037,120.84047,27.9208,7
2038,120.650833,28.014166,3
2040,120.81572,27.92457,7
2041,120.819675,27.896075,7
2042,120.63642,28.00136,3
2043,120.64342,28.01244,3
2044,120.679,28.021,3
2046,120.81085,27.88702,7
2047,120.67228,27.8738,15
2048,120.58356,28.07875,10
