id,lnt,lat
2632,114.29,22.476
2633,114.298,22.476
2634,114.306,22.476
2635,114.314,22.476
2636,114.322,22.476
2637,114.33,22.476
2638,114.338,22.476
2639,114.346,22.476
2640,113.874,22.472
2641,113.882,22.472
2642,113.89,22.472
2643,113.898,22.472
2644,113.906,22.472
2645,113.914,22.472
2646,113.922,22.472
2647,113.93,22.472
2648,113.938,22.472
2649,113.946,22.472
2650,113.954,22.472
2651,113.962,22.472
2652,113.97,22.472
2653,113.978,22.472
2654,113.986,22.472
2655,113.994,22.472
2656,114.002,22.472
2657,114.01,22.472
2658,114.018,22.472
2659,114.026,22.472
2660,114.034,22.472
2661,114.042,22.472
2662,114.05,22.472
2663,114.058,22.472
2664,114.066,22.472
2665,114.074,22.472
2666,114.082,22.472
2667,114.09,22.472
2668,114.098,22.472
2669,114.106,22.472
2670,114.114,22.472
2671,114.122,22.472
2672,114.13,22.472
2673,114.138,22.472
2674,114.146,22.472
2675,114.154,22.472
2676,114.162,22.472
2677,114.17,22.472
2678,114.178,22.472
2679,114.186,22.472
2680,114.194,22.472
2681,114.202,22.472
2682,114.21,22.472
2683,114.218,22.472
2684,114.226,22.472
2685,114.234,22.472
2686,114.242,22.472
2687,114.25,22.472
2688,114.258,22.472
2689,114.266,22.472
2690,114.274,22.472
2691,114.282,22.472
2692,114.29,22.472
2693,114.298,22.472
2694,114.306,22.472
2695,114.314,22.472
2696,114.322,22.472
2697,114.33,22.472
2698,114.338,22.472
2699,114.346,22.472
2700,113.874,22.468
2701,113.882,22.468
2702,113.89,22.468
2703,113.898,22.468
2704,113.906,22.468
2705,113.914,22.468
2706,113.922,22.468
2707,113.93,22.468
2708,113.938,22.468
2709,113.946,22.468
2710,113.954,22.468
2711,113.962,22.468
2712,113.97,22.468
2713,113.978,22.468
2714,113.986,22.468
2715,113.994,22.468
2716,114.002,22.468
2717,114.01,22.468
2718,114.018,22.468
2719,114.026,22.468
2720,114.034,22.468
2721,114.042,22.468
2722,114.05,22.468
2723,114.058,22.468
2724,114.066,22.468
2725,114.074,22.468
2726,114.082,22.468
2727,114.09,22.468
2728,114.098,22.468
2729,114.106,22.468
2730,114.114,22.468
2731,114.122,22.468
2732,114.13,22.468
2733,114.138,22.468
2734,114.146,22.468
2735,114.154,22.468
2736,114.162,22.468
2737,114.17,22.468
2738,114.178,22.468
2739,114.186,22.468
2740,114.194,22.468
2741,114.202,22.468
2742,114.21,22.468
2743,114.218,22.468
2744,114.226,22.468
2745,114.234,22.468
2746,114.242,22.468
2747,114.25,22.468
2748,114.258,22.468
2749,114.266,22.468
2750,114.274,22.468
2751,114.282,22.468
2752,114.29,22.468
2753,114.298,22.468
2754,114.306,22.468
2755,114.314,22.468
2756,114.322,22.468
2757,114.33,22.468
2758,114.338,22.468
2759,114.346,22.468
2760,113.874,22.464
2761,113.882,22.464
2762,113.89,22.464
2763,113.898,22.464
2764,113.906,22.464
2765,113.914,22.464
2766,113.922,22.464
2767,113.93,22.464
2768,113.938,22.464
2769,113.946,22.464
2770,113.954,22.464
2771,113.962,22.464
2772,113.97,22.464
2773,113.978,22.464
2774,113.986,22.464
2775,113.994,22.464
2776,114.002,22.464
2777,114.01,22.464
2778,114.018,22.464
2779,114.026,22.464
2780,114.034,22.464
2781,114.042,22.464
2782,114.05,22.464
2783,114.058,22.464
2784,114.066,22.464
2785,114.074,22.464
2786,114.082,22.464
2787,114.09,22.464
2788,114.098,22.464
2789,114.106,22.464
2790,114.114,22.464
2791,114.122,22.464
2792,114.13,22.464
2793,114.138,22.464
2794,114.146,22.464
2795,114.154,22.464
2796,114.162,22.464
2797,114.17,22.464
2798,114.178,22.464
2799,114.186,22.464
2800,114.194,22.464
2801,114.202,22.464
2802,114.21,22.464
2803,114.218,22.464
2804,114.226,22.464
2805,114.234,22.464
2806,114.242,22.464
2807,114.25,22.464
2808,114.258,22.464
2809,114.266,22.464
2810,114.274,22.464
2811,114.282,22.464
2812,114.29,22.464
2813,114.298,22.464
2814,114.306,22.464
2815,114.314,22.464
2816,114.322,22.464
2817,114.33,22.464
2818,114.338,22.464
2819,114.346,22.464
2820,113.874,22.46
2821,113.882,22.46
2822,113.89,22.46
2823,113.898,22.46
2824,113.906,22.46
2825,113.914,22.46
2826,113.922,22.46
2827,113.93,22.46
2828,113.938,22.46
2829,113.946,22.46
2830,113.954,22.46
2831,113.962,22.46
2832,113.97,22.46
2833,113.978,22.46
2834,113.986,22.46
2835,113.994,22.46
2836,114.002,22.46
2837,114.01,22.46
2838,114.018,22.46
2839,114.026,22.46
2840,114.034,22.46
2841,114.042,22.46
2842,114.05,22.46
2843,114.058,22.46
2844,114.066,22.46
2845,114.074,22.46
2846,114.082,22.46
2847,114.09,22.46
2848,114.098,22.46
2849,114.106,22.46
2850,114.114,22.46
2851,114.122,22.46
2852,114.13,22.46
2853,114.138,22.46
2854,114.146,22.46
2855,114.154,22.46
2856,114.162,22.46
2857,114.17,22.46
2858,114.178,22.46
2859,114.186,22.46
2860,114.194,22.46
2861,114.202,22.46
2862,114.21,22.46
2863,114.218,22.46
2864,114.226,22.46
2865,114.234,22.46
2866,114.242,22.46
2867,114.25,22.46
2868,114.258,22.46
2869,114.266,22.46
2870,114.274,22.46
2871,114.282,22.46
2872,114.29,22.46
2873,114.298,22.46
2874,114.306,22.46
2875,114.314,22.46
2876,114.322,22.46
2877,114.33,22.46
2878,114.338,22.46
2879,114.346,22.46
2880,113.874,22.456
2881,113.882,22.456
2882,113.89,22.456
2883,113.898,22.456
2884,113.906,22.456
2885,113.914,22.456
2886,113.922,22.456
2887,113.93,22.456
2888,113.938,22.456
2889,113.946,22.456
2890,113.954,22.456
2891,113.962,22.456
2892,113.97,22.456
2893,113.978,22.456
2894,113.986,22.456
2895,113.994,22.456
2896,114.002,22.456
2897,114.01,22.456
2898,114.018,22.456
2899,114.026,22.456
2900,114.034,22.456
2901,114.042,22.456
2902,114.05,22.456
2903,114.058,22.456
2904,114.066,22.456
2905,114.074,22.456
2906,114.082,22.456
2907,114.09,22.456
2908,114.098,22.456
2909,114.106,22.456
2910,114.114,22.456
2911,114.122,22.456
2912,114.13,22.456
2913,114.138,22.456
2914,114.146,22.456
2915,114.154,22.456
2916,114.162,22.456
2917,114.17,22.456
2918,114.178,22.456
2919,114.186,22.456
2920,114.194,22.456
2921,114.202,22.456
2922,114.21,22.456
2923,114.218,22.456
2924,114.226,22.456
2925,114.234,22.456
2926,114.242,22.456
2927,114.25,22.456
2928,114.258,22.456
2929,114.266,22.456
2930,114.274,22.456
2931,114.282,22.456
2932,114.29,22.456
2933,114.298,22.456
2934,114.306,22.456
2935,114.314,22.456
2936,114.322,22.456
2937,114.33,22.456
2938,114.338,22.456
2939,114.346,22.456
2940,113.874,22.452
2941,113.882,22.452
2942,113.89,22.452
2943,113.898,22.452
2944,113.906,22.452
2945,113.914,22.452
2946,113.922,22.452
2947,113.93,22.452
2948,113.938,22.452
2949,113.946,22.452
2950,113.954,22.452
2951,113.962,22.452
2952,113.97,22.452
2953,113.978,22.452
2954,113.986,22.452
2955,113.994,22.452
2956,114.002,22.452
2957,114.01,22.452
2958,114.018,22.452
2959,114.026,22.452
2960,114.034,22.452
2961,114.042,22.452
2962,114.05,22.452
2963,114.058,22.452
2964,114.066,22.452
2965,114.074,22.452
2966,114.082,22.452
2967,114.09,22.452
2968,114.098,22.452
2969,114.106,22.452
2970,114.114,22.452
2971,114.122,22.452
2972,114.13,22.452
2973,114.138,22.452
2974,114.146,22.452
2975,114.154,22.452
2976,114.162,22.452
2977,114.17,22.452
2978,114.178,22.452
2979,114.186,22.452
2980,114.194,22.452
2981,114.202,22.452
2982,114.21,22.452
2983,114.218,22.452
2984,114.226,22.452
2985,114.234,22.452
2986,114.242,22.452
2987,114.25,22.452
2988,114.258,22.452
2989,114.266,22.452
2990,114.274,22.452
2991,114.282,22.452
2992,114.29,22.452
2993,114.298,22.452
2994,114.306,22.452
2995,114.314,22.452
2996,114.322,22.452
2997,114.33,22.452
2998,114.338,22.452
2999,114.346,22.452
